SoldTo,NamaAgen,Wilayah,TipePangkalan,IDRegistrasi,NamaPangkalan,EmailPangkalan,NoHPPemilik,NoKTPPemilik,NamaPemilik,NomorNIB,QtyKontrak,Catatan,TipePembayaran,NoRekening,NamaBank,NamaAkunBank,TanggalDiapproveSAM,Provinsi,Kota,Kecamatan,Kelurahan,RT,RW,KodePos,Alamat,IntegrasiMAP,MID,Latitude,Longitude,StatusPembaharuan
793601,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023721057238,RAHAYU GAS,lestarirahayu76@gmail.com,81263594250,1271978327968414,Lestari Rahayu,1207764837660000,800,,Cashless,1060010000000.0,Bank Mandiri,LESTARI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GAHARU,111,111,20235,Jalan Dewi No 28,Ya,LPG_216087,3.59256,98.660973,Active Diperbaharui
793602,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023670330599,RAHAYU GAS,andirahayu350@gmail.com,81227035432,1271779236920136,Andi Rahayu,1207255015000000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,ANDI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SEI PUTIH BARAT,111,111,20114,Jalan Priasa No 7,Ya,LPG_217328,3.625101,98.68375,Active Diperbaharui
793602,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023657331261,SPBU 142011355,pratamadewi165@gmail.com,81224355803,1271729430671803,Pratama Dewi,1207918552770000,800,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SEI PUTIH BARAT,111,111,20235,Jalan Ahmad No 45,Ya,LPG_228765,3.603021,98.673599,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023768445567,RAHAYU MAJU,andirahayu34@gmail.com,81253459501,1271986638257996,Andi Rahayu,1207291922630000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,ANDI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GAHARU,111,111,20114,Jalan Santoso No 29,Ya,LPG_210584,3.59817,98.688675,Active Diperbaharui
793600,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.202375163109,WIJAYA JAYA,oviwijaya747@gmail.com,81240912937,1271846127891037,Ovi Wijaya,1207478237230000,1120,,Cashless,1060010000000.0,Bank Mandiri,OVI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SIDORAME BARAT II,111,111,20235,Jalan Priasa No 165,Ya,LPG_225135,3.627168,98.683148,Active Diperbaharui
793600,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023671690245,RAHAYU LPG,megarahayu265@gmail.com,81261144571,1271596899277548,Mega Rahayu,1207703647390000,1000,,Cashless,1060010000000.0,Bank Mandiri,MEGA RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20235,Jalan Saputra No 142,Ya,LPG_214369,3.627808,98.664,Active Diperbaharui
793602,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.202371434966,WIJAYA JAYA,andiwijaya457@gmail.com,81267702981,1271628170979924,Andi Wijaya,,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,ANDI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GAHARU,111,111,20236,Jalan Saputra No 160,Ya,LPG_217339,3.61401,98.671331,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023765629555,WIJAYA GAS,aguswijaya695@gmail.com,81241599894,1271824212503418,Agus Wijaya,1207446575450000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,AGUS WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GLUGUR KOTA,111,111,20236,Jalan Santoso No 70,Ya,LPG_212558,3.608551,98.665713,Active Diperbaharui
793601,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023747605382,SPBU 142011907,rinafitriani147@gmail.com,81220897262,1271968603469569,Rina Fitriani,1207757324660000,1650,,Cashless,1060010000000.0,Bank Mandiri,RINA FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GAHARU,111,111,20236,Jalan Ahmad No 145,Ya,LPG_212042,3.592358,98.685519,Active Diperbaharui
793602,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.202374150504,DEWI JAYA,ovidewi662@gmail.com,81216744806,1271745095411334,Ovi Dewi,1207165015580000,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,OVI DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GAHARU,111,111,20236,Jalan Ariyani No 67,Ya,LPG_217174,3.61202,98.681175,Active Diperbaharui
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023734758085,WIJAYA ENERGY,rizkywijaya166@gmail.com,81253591848,1271327165348214,Rizky Wijaya,,1120,,Cashless,1060010000000.0,Bank Mandiri,RIZKY WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,PULO BRAYAN DARAT II,111,111,20235,Jalan Rahayu No 200,Ya,LPG_212851,3.600324,98.685198,Active Diperbaharui
793601,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023789938986,FITRIANI ENERGY,budifitriani742@gmail.com,81267096487,1271840563456331,Budi Fitriani,1207198219680000,800,,Cashless,1060010000000.0,Bank Mandiri,BUDI FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SIDORAME BARAT II,111,111,20236,Jalan Dewi No 84,Ya,LPG_212973,3.596208,98.672776,Active Diperbaharui
793600,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023751865728,UTAMI ENERGY,sitiutami606@gmail.com,81216632133,1271786578795905,Siti Utami,1207989998270000,1000,,Cashless,1060010000000.0,Bank Mandiri,SITI UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20114,Jalan Ahmad No 48,Ya,LPG_221191,3.58462,98.681687,Active Diperbaharui
793601,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023759176517,FITRIANI GAS,megafitriani601@gmail.com,81288530259,1271835764795317,Mega Fitriani,1207666826430000,1120,,Cashless,1060010000000.0,Bank Mandiri,MEGA FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SEI PUTIH BARAT,111,111,20114,Jalan Saputra No 74,Ya,LPG_211963,3.584297,98.682254,Active Diperbaharui
793600,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023744050599,SANTOSO LPG,rizkysantoso893@gmail.com,81287833025,1271374310716648,Rizky Santoso,1207220895180000,1120,,Cashless,1060010000000.0,Bank Mandiri,RIZKY SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,PULO BRAYAN DARAT II,111,111,20235,Jalan Wijaya No 19,Ya,LPG_224801,3.627034,98.677646,Active Diperbaharui
793601,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023643385884,SHINELLAH ENERGY,setiawanshinellah909@gmail.com,81287544457,1271201656654442,Setiawan Shinellah,1207457717840000,1000,,Cashless,1060010000000.0,Bank Mandiri,SETIAWAN SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SIDORAME BARAT II,111,111,20236,Jalan Ahmad No 62,Ya,LPG_222512,3.611435,98.669238,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023658670606,SHINELLAH JAYA,fauzishinellah623@gmail.com,81233223173,1271340422731245,Fauzi Shinellah,,1120,,Cashless,1060010000000.0,Bank Mandiri,FAUZI SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SIDORAME BARAT II,111,111,20235,Jalan Priasa No 34,Ya,LPG_226275,3.604805,98.685481,Active Diperbaharui
793601,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023618251914,PRIASA JAYA,lestaripriasa92@gmail.com,81228889383,1271666912527121,Lestari Priasa,1207589001500000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,LESTARI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SEI PUTIH BARAT,111,111,20236,Jalan Priasa No 99,Ya,LPG_218376,3.605522,98.683844,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023732643329,NOSE GAS,andinose842@gmail.com,81213412494,1271869854222067,Andi Nose,1207913721570000,1650,,Cashless,1060010000000.0,Bank Mandiri,ANDI NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SEI PUTIH BARAT,111,111,20235,Jalan Shinellah No 161,Ya,LPG_218892,3.585274,98.684893,Active Diperbaharui
793603,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023674164003,SPBU 142011990,setiawanpriasa458@gmail.com,81277232565,1271513945933912,Setiawan Priasa,1207894554420000,800,,Cashless,1060010000000.0,Bank Mandiri,SETIAWAN PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SEI PUTIH BARAT,111,111,20235,Jalan Nose No 95,Ya,LPG_222495,3.621038,98.667927,Active Diperbaharui
793600,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023772992228,WIJAYA GAS,lestariwijaya964@gmail.com,81210119444,1271955788016380,Lestari Wijaya,1207259500230000,1120,,Cashless,1060010000000.0,Bank Mandiri,LESTARI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,PULO BRAYAN DARAT II,111,111,20236,Jalan Priasa No 96,Ya,LPG_221231,3.591786,98.687175,Active Diperbaharui
793601,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023655914603,SPBU 142011481,budishinellah115@gmail.com,81234494379,1271663751558552,Budi Shinellah,1207506534000000,800,,Cashless,1060010000000.0,Bank Mandiri,BUDI SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20114,Jalan Shinellah No 4,Ya,LPG_219214,3.585136,98.687602,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023622056884,SAPUTRA JAYA,andisaputra97@gmail.com,81288208172,1271562530040755,Andi Saputra,,1120,,Cashless,1060010000000.0,Bank Mandiri,ANDI SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SEI PUTIH BARAT,111,111,20236,Jalan Wahyuni No 32,Ya,LPG_222075,3.621628,98.683209,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023693988465,SHINELLAH GAS,setiawanshinellah644@gmail.com,81269364212,1271192680456784,Setiawan Shinellah,,1650,,Cashless,1060010000000.0,Bank Mandiri,SETIAWAN SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SEI PUTIH BARAT,111,111,20236,Jalan Shinellah No 66,Ya,LPG_211282,3.583461,98.683807,Active Diperbaharui
793603,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023669415647,RAHAYU LPG,pratamarahayu249@gmail.com,81268160860,1271429926354909,Pratama Rahayu,1207102045470000,1650,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GLUGUR KOTA,111,111,20235,Jalan Wahyuni No 192,Ya,LPG_217083,3.624286,98.674164,Active Diperbaharui
793603,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023780510812,WAHYUNI MAJU,megawahyuni804@gmail.com,81210251798,1271219255884759,Mega Wahyuni,1207184153160000,1650,,Cashless,1060010000000.0,Bank Mandiri,MEGA WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GLUGUR KOTA,111,111,20235,Jalan Wahyuni No 74,Ya,LPG_219474,3.588724,98.661365,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023766833114,RAHAYU LPG,lestarirahayu141@gmail.com,81294580764,1271850960851355,Lestari Rahayu,1207293744290000,1000,,Cashless,1060010000000.0,Bank Mandiri,LESTARI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SEI PUTIH BARAT,111,111,20235,Jalan Saputra No 52,Ya,LPG_227231,3.583599,98.683284,Active Diperbaharui
793600,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023662197988,SPBU 142011405,hestisaputra775@gmail.com,81211887260,1271231025293454,Hesti Saputra,1207645499050000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,HESTI SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20236,Jalan Rahayu No 37,Ya,LPG_223123,3.586812,98.663233,Active Diperbaharui
793600,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023743612066,SPBU 142011763,megashinellah580@gmail.com,81294394772,1271808902327525,Mega Shinellah,,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,MEGA SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SEI PUTIH BARAT,111,111,20236,Jalan Nose No 39,Ya,LPG_214744,3.595265,98.677595,Active Diperbaharui
793602,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023649229809,RAHAYU GAS,budirahayu444@gmail.com,81240863078,1271525623154661,Budi Rahayu,1207699363020000,800,,Cashless,1060010000000.0,Bank Mandiri,BUDI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,PULO BRAYAN DARAT II,111,111,20114,Jalan Fitriani No 193,Ya,LPG_224951,3.583237,98.668989,Active Diperbaharui
793603,PT. RESTU JAYA,KOTA MEDAN,Regular,1.202367752735,RAHAYU MAJU,agusrahayu941@gmail.com,81238423663,1271162123035654,Agus Rahayu,1207327641540000,1120,,Cashless,1060010000000.0,Bank Mandiri,AGUS RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20235,Jalan Ahmad No 38,Ya,LPG_229052,3.584579,98.668326,Active Diperbaharui
793602,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023750301478,UTAMI JAYA,olautami329@gmail.com,81228593128,1271295542297337,Ola Utami,,1120,,Cashless,1060010000000.0,Bank Mandiri,OLA UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SIDORAME BARAT II,111,111,20114,Jalan Priasa No 136,Ya,LPG_221619,3.589469,98.661073,Active Diperbaharui
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023628599993,SHINELLAH ENERGY,rizkyshinellah596@gmail.com,81254668982,1271653592162167,Rizky Shinellah,1207131222830000,1000,,Cashless,1060010000000.0,Bank Mandiri,RIZKY SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SIDORAME BARAT II,111,111,20236,Jalan Nose No 25,Ya,LPG_211103,3.610284,98.660092,Active Diperbaharui
793603,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023662885669,AHMAD ENERGY,lestariahmad656@gmail.com,81288711785,1271579457018802,Lestari Ahmad,1207343973910000,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,LESTARI AHMAD,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SIDORAME BARAT II,111,111,20236,Jalan Utami No 80,Ya,LPG_216126,3.58097,98.678538,Active Diperbaharui
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023621793449,DEWI JAYA,budidewi983@gmail.com,81215380265,1271845120642286,Budi Dewi,1207268569090000,1650,,Cashless,1060010000000.0,Bank Mandiri,BUDI DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GAHARU,111,111,20114,Jalan Ahmad No 20,Ya,LPG_222339,3.592278,98.686492,Active Diperbaharui
793602,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023791993856,AHMAD ENERGY,olaahmad300@gmail.com,81259401213,1271543229416970,Ola Ahmad,1207381173420000,1650,,Cashless,1060010000000.0,Bank Mandiri,OLA AHMAD,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GLUGUR KOTA,111,111,20114,Jalan Dewi No 78,Ya,LPG_229716,3.62065,98.682202,Active Diperbaharui
793600,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023717159377,DEWI ENERGY,megadewi601@gmail.com,81280405973,1271299787628315,Mega Dewi,1207846549040000,1650,,Cashless,1060010000000.0,Bank Mandiri,MEGA DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GLUGUR KOTA,111,111,20114,Jalan Ahmad No 180,Ya,LPG_224195,3.597423,98.676916,Active Diperbaharui
793600,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.202379542127,SPBU 142011227,lestarifitriani698@gmail.com,81227775081,1271170582590433,Lestari Fitriani,1207502993910000,800,,Cashless,1060010000000.0,Bank Mandiri,LESTARI FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,PULO BRAYAN DARAT II,111,111,20235,Jalan Ahmad No 175,Ya,LPG_221188,3.597454,98.662327,Active Diperbaharui
793602,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023660647188,SPBU 142011448,rinashinellah715@gmail.com,81247729842,1271808350664517,Rina Shinellah,1207931041380000,1650,,Cashless,1060010000000.0,Bank Mandiri,RINA SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SEI PUTIH BARAT,111,111,20236,Jalan Shinellah No 178,Ya,LPG_224878,3.596197,98.673175,Active Diperbaharui
793600,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023711874922,SHINELLAH LPG,fauzishinellah651@gmail.com,81235948649,1271943845761770,Fauzi Shinellah,1207752080480000,1120,,Cashless,1060010000000.0,Bank Mandiri,FAUZI SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20235,Jalan Wijaya No 73,Ya,LPG_215458,3.585225,98.678366,Active Diperbaharui
793600,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023649535902,DEWI MAJU,rizkydewi795@gmail.com,81249142205,1271984690227312,Rizky Dewi,1207246252820000,1120,,Cashless,1060010000000.0,Bank Mandiri,RIZKY DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20235,Jalan Shinellah No 63,Ya,LPG_216193,3.605555,98.687432,Active Diperbaharui
793603,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023773564282,WIJAYA JAYA,fauziwijaya484@gmail.com,81283805499,1271361337570862,Fauzi Wijaya,1207930504340000,800,,Cashless,1060010000000.0,Bank Mandiri,FAUZI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SIDORAME BARAT II,111,111,20235,Jalan Santoso No 11,Ya,LPG_225337,3.584668,98.662088,Active Diperbaharui
793600,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023769517703,DEWI ENERGY,hestidewi199@gmail.com,81258737987,1271740706379394,Hesti Dewi,1207655468300000,1000,,Cashless,1060010000000.0,Bank Mandiri,HESTI DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SEI PUTIH BARAT,111,111,20235,Jalan Saputra No 128,Ya,LPG_215328,3.628945,98.671276,Active Diperbaharui
793600,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023776518607,SAPUTRA GAS,lestarisaputra65@gmail.com,81223588676,1271491156580857,Lestari Saputra,,1650,,Cashless,1060010000000.0,Bank Mandiri,LESTARI SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SIDORAME BARAT II,111,111,20114,Jalan Wahyuni No 51,Ya,LPG_228579,3.589079,98.674625,Active Diperbaharui
793603,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.202368012793,ARIYANI JAYA,rizkyariyani510@gmail.com,81259149504,1271884037401517,Rizky Ariyani,1207314603300000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,RIZKY ARIYANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GAHARU,111,111,20236,Jalan Ariyani No 8,Ya,LPG_225032,3.615956,98.669482,Active Diperbaharui
793601,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023776379135,UTAMI ENERGY,oviutami155@gmail.com,81249701854,1271185313611495,Ovi Utami,1207926785690000,800,,Cashless,1060010000000.0,Bank Mandiri,OVI UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,PULO BRAYAN DARAT II,111,111,20114,Jalan Priasa No 147,Ya,LPG_221547,3.584777,98.67265,Active Diperbaharui
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023743854404,SPBU 142011866,oviariyani428@gmail.com,81273621217,1271224798759800,Ovi Ariyani,1207465007270000,1650,,Cashless,1060010000000.0,Bank Mandiri,OVI ARIYANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20236,Jalan Ahmad No 167,Ya,LPG_229858,3.58413,98.677081,Active Diperbaharui
793602,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023692105079,WAHYUNI JAYA,sitiwahyuni361@gmail.com,81256236755,1271520318479225,Siti Wahyuni,1207652880450000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,SITI WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SEI PUTIH BARAT,111,111,20236,Jalan Wahyuni No 83,Ya,LPG_227237,3.589566,98.683673,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023796979311,UTAMI GAS,agusutami552@gmail.com,81217333428,1271425427652671,Agus Utami,,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,AGUS UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GLUGUR KOTA,111,111,20235,Jalan Wahyuni No 191,Ya,LPG_225165,3.617351,98.667439,Active Diperbaharui
793600,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023799977106,SPBU 142011459,sitiwahyuni934@gmail.com,81275152070,1271140603940231,Siti Wahyuni,,1120,,Cashless,1060010000000.0,Bank Mandiri,SITI WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GLUGUR KOTA,111,111,20114,Jalan Rahayu No 111,Ya,LPG_214000,3.580086,98.673853,Active Diperbaharui
793602,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023737393173,WAHYUNI MAJU,olawahyuni236@gmail.com,81267593270,1271868642840346,Ola Wahyuni,1207637097180000,1120,,Cashless,1060010000000.0,Bank Mandiri,OLA WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SIDORAME BARAT II,111,111,20114,Jalan Rahayu No 61,Ya,LPG_213713,3.625896,98.687904,Active Diperbaharui
793603,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023648008632,SAPUTRA ENERGY,pratamasaputra610@gmail.com,81298721924,1271857171840663,Pratama Saputra,1207297746890000,1000,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GLUGUR KOTA,111,111,20114,Jalan Wijaya No 36,Ya,LPG_229134,3.612536,98.670261,Active Diperbaharui
793601,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023732324203,PRIASA MAJU,sitipriasa813@gmail.com,81262234668,1271729992232308,Siti Priasa,1207100705950000,1000,,Cashless,1060010000000.0,Bank Mandiri,SITI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SIDORAME BARAT II,111,111,20114,Jalan Wahyuni No 193,Ya,LPG_210091,3.586303,98.671509,Active Diperbaharui
793600,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.202378518398,NOSE LPG,putrinose645@gmail.com,81294752011,1271627574646581,Putri Nose,1207721841750000,800,,Cashless,1060010000000.0,Bank Mandiri,PUTRI NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GLUGUR KOTA,111,111,20236,Jalan Priasa No 146,Ya,LPG_226737,3.629422,98.669316,Active Diperbaharui
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023750425986,SAPUTRA ENERGY,putrisaputra17@gmail.com,81234012621,1271436699621855,Putri Saputra,1207247194750000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,PUTRI SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SEI PUTIH BARAT,111,111,20114,Jalan Wijaya No 20,Ya,LPG_221394,3.588873,98.681533,Active Diperbaharui
793600,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023719567848,PRIASA JAYA,lestaripriasa720@gmail.com,81250630681,1271923356977120,Lestari Priasa,1207305249240000,1000,,Cashless,1060010000000.0,Bank Mandiri,LESTARI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SEI PUTIH BARAT,111,111,20235,Jalan Shinellah No 23,Ya,LPG_215490,3.609642,98.674429,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023668672005,SHINELLAH JAYA,agusshinellah429@gmail.com,81220059555,1271634637229135,Agus Shinellah,1207952034740000,1120,,Cashless,1060010000000.0,Bank Mandiri,AGUS SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GAHARU,111,111,20235,Jalan Wijaya No 199,Ya,LPG_229942,3.622758,98.678229,Active Diperbaharui
793602,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023712534236,SPBU 142011375,olasantoso905@gmail.com,81288665546,1271999128199811,Ola Santoso,1207727899200000,800,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,OLA SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SEI PUTIH BARAT,111,111,20114,Jalan Nose No 56,Ya,LPG_229328,3.612548,98.66594,Active Diperbaharui
